1	7.118.186.193	DummyObject	°×É«ìÅÓ°	1	2023-07-29 18:31:14	2023-07-29 18:31:15	0
1	206.179.72.47	DummyObject	°×É«ìÅÓ°	0	2023-07-29 18:31:17	2023-07-29 18:31:17	0
1	186.252.219.61	DummyObject	°×É«ìÅÓ°	0	2023-07-29 18:31:19	2023-07-29 18:31:19	0
1	228.252.19.37	DummyObject	¥¸×§©á°®æº	2	2023-07-29 18:31:24	2023-07-29 18:31:26	0
1	81.177.221.68	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:27	2023-07-29 18:31:28	0
1	122.133.123.46	DummyObject	¥¸×§©á°®æº	1	2023-07-29 18:31:29	2023-07-29 18:31:30	0
1	129.250.126.4	DummyObject	¥¸×§©á°®æº	1	2023-07-29 18:31:31	2023-07-29 18:31:32	0
1	197.72.238.29	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:34	2023-07-29 18:31:34	0
1	215.239.9.145	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:36	2023-07-29 18:31:36	0
1	182.253.16.30	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:38	2023-07-29 18:31:38	0
1	148.161.108.231	DummyObject	¥¸×§©á°®æº	1	2023-07-29 18:31:39	2023-07-29 18:31:41	0
1	13.4.166.19	DummyObject	¥¸×§©á°®æº	1	2023-07-29 18:31:41	2023-07-29 18:31:43	0
1	20.63.146.201	DummyObject	¥¸×§©á°®æº	1	2023-07-29 18:31:44	2023-07-29 18:31:45	0
1	171.13.137.160	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:45	2023-07-29 18:31:46	0
1	91.10.59.195	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:48	2023-07-29 18:31:48	0
1	159.107.230.97	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:50	2023-07-29 18:31:51	0
1	10.204.177.45	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:52	2023-07-29 18:31:52	0
1	231.161.3.190	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:54	2023-07-29 18:31:55	0
1	209.141.173.22	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:56	2023-07-29 18:31:57	0
1	81.65.228.142	DummyObject	¥¸×§©á°®æº	0	2023-07-29 18:31:59	2023-07-29 18:31:59	0
1	78.187.2.186	DummyObject	Ë­Ò²²»¸øÃæ¶ù	907	2023-07-29 18:17:54	2023-07-29 18:33:02	0
1	99.159.179.81	DummyObject	ÃÔÈË¥ÚÁúÁú	1	2023-07-29 18:39:11	2023-07-29 18:39:13	0
1	80.150.176.7	DummyObject	ÃÔÈË¥ÚÁúÁú	0	2023-07-29 18:39:14	2023-07-29 18:39:14	0
1	231.252.109.248	DummyObject	ÃÔÈË¥ÚÁúÁú	0	2023-07-29 18:39:16	2023-07-29 18:39:17	0
1	89.52.248.134	DummyObject	ºÚÉ«Ä§Éñ	1	2023-07-29 18:39:45	2023-07-29 18:39:46	0
1	194.159.121.43	DummyObject	ºÚÉ«Ä§Éñ	0	2023-07-29 18:39:48	2023-07-29 18:39:48	0
1	164.249.29.203	DummyObject	ºÚÉ«Ä§Éñ	0	2023-07-29 18:39:49	2023-07-29 18:39:50	0
1	250.179.61.94	DummyObject	ºÚÉ«Ä§Éñ	0	2023-07-29 18:39:51	2023-07-29 18:39:52	0
1	158.174.224.93	DummyObject	ºÚÉ«Ä§Éñ	0	2023-07-29 18:39:54	2023-07-29 18:39:54	0
1	122.121.185.214	DummyObject	ºÚÉ«Ä§Éñ	0	2023-07-29 18:39:56	2023-07-29 18:39:56	0
