1	223.87.194.40	DummyObject	海纳白川	2	2023-07-29 19:20:00	2023-07-29 19:20:02	0
1	137.224.55.161	DummyObject	海纳白川	2	2023-07-29 19:20:04	2023-07-29 19:20:06	0
1	98.58.149.129	DummyObject	海纳白川	1	2023-07-29 19:20:08	2023-07-29 19:20:10	0
1	199.59.185.158	DummyObject	海纳白川	1	2023-07-29 19:20:11	2023-07-29 19:20:13	0
1	205.168.174.8	DummyObject	海纳白川	1	2023-07-29 19:20:14	2023-07-29 19:20:15	0
1	206.245.9.2	DummyObject	海纳白川	1	2023-07-29 19:20:17	2023-07-29 19:20:18	0
1	108.172.169.85	DummyObject	海纳白川	1	2023-07-29 19:20:19	2023-07-29 19:20:21	0
1	249.50.187.96	DummyObject	海纳白川	0	2023-07-29 19:20:22	2023-07-29 19:20:23	0
1	47.165.28.199	DummyObject	海纳白川	1	2023-07-29 19:20:24	2023-07-29 19:20:26	0
1	51.195.54.21	DummyObject	海纳白川	1	2023-07-29 19:20:28	2023-07-29 19:20:29	0
1	50.155.157.67	DummyObject	海纳白川	1	2023-07-29 19:20:32	2023-07-29 19:20:33	0
1	236.41.35.237	DummyObject	海纳白川	1	2023-07-29 19:20:35	2023-07-29 19:20:37	0
1	213.19.103.108	DummyObject	海纳白川	1	2023-07-29 19:20:38	2023-07-29 19:20:39	0
1	130.248.245.106	DummyObject	海纳白川	1	2023-07-29 19:20:40	2023-07-29 19:20:41	0
1	168.22.97.11	DummyObject	海纳白川	1	2023-07-29 19:20:42	2023-07-29 19:20:43	0
1	31.207.237.64	DummyObject	海纳白川	4	2023-07-29 19:20:42	2023-07-29 19:20:46	0
1	99.188.1.98	DummyObject	海纳白川	0	2023-07-29 19:20:48	2023-07-29 19:20:48	0
1	39.81.38.215	DummyObject	海纳白川	0	2023-07-29 19:20:50	2023-07-29 19:20:50	0
1	40.67.78.126	DummyObject	海纳白川	1	2023-07-29 19:20:53	2023-07-29 19:20:54	0
1	167.217.37.223	DummyObject	海纳白川	0	2023-07-29 19:20:55	2023-07-29 19:20:56	0
1	29.97.48.85	DummyObject	海纳白川	1	2023-07-29 19:20:58	2023-07-29 19:20:59	0
1	26.69.100.22	DummyObject	海纳白川	1	2023-07-29 19:21:00	2023-07-29 19:21:02	0
1	89.20.21.55	DummyObject	海纳白川	0	2023-07-29 19:21:03	2023-07-29 19:21:04	0
1	213.39.72.223	DummyObject	海纳白川	1	2023-07-29 19:21:04	2023-07-29 19:21:06	0
1	140.105.128.145	DummyObject	海纳白川	0	2023-07-29 19:21:08	2023-07-29 19:21:08	0
1	186.44.130.215	DummyObject	海纳白川	1	2023-07-29 19:21:10	2023-07-29 19:21:12	0
