1	0	0	12	H006	30	177625	道爷	0	0	1	0	2024-06-06 10:30:51
1	0	0	12	D2007	19	6916	夏天	0	0	1	0	2024-06-06 10:32:06
1	0	0	19	2	495	502	梦幻火焰	FZ-0_F3-0	0	1	我太无敌	2024-06-06 10:32:30
1	0	0	12	D011	15	2994	无云	0	0	1	0	2024-06-06 10:33:33
1	0	0	23	0	0	0	autosave	金币	2000000	1	0	2024-06-06 10:35:12
1	0	0	13	D2007	149	132	夏天	金币	3000	1	购买商铺物品	2024-06-06 10:35:21
1	0	0	13	D2007	149	132	夏天	金币	3000	1	购买商铺物品	2024-06-06 10:35:21
1	0	0	13	D2007	149	132	夏天	金币	3000	1	购买商铺物品	2024-06-06 10:35:21
1	0	0	13	D2007	149	132	夏天	金币	3000	1	购买商铺物品	2024-06-06 10:35:24
1	0	0	19	2	514	479	我太无敌	FZ-0_F3-0	0	1	晕死你了	2024-06-06 10:35:48
1	0	0	111	0	334	266	夏天	元宝	15	+	QFunction	2024-06-06 10:36:30
1	0	0	111	0106	20	12	夏天	元宝	16	+	QFunction	2024-06-06 10:36:54
1	0	0	111	0106	20	12	夏天	元宝	17	+	QFunction	2024-06-06 10:37:12
1	0	0	111	0106	20	12	夏天	元宝	18	+	QFunction	2024-06-06 10:37:12
1	0	0	111	0106	20	12	夏天	元宝	19	+	QFunction	2024-06-06 10:37:15
1	0	0	111	0106	20	12	夏天	元宝	20	+	QFunction	2024-06-06 10:37:15
1	0	0	111	0106	20	12	夏天	元宝	21	+	QFunction	2024-06-06 10:37:21
1	0	0	111	0106	20	12	夏天	元宝	22	+	QFunction	2024-06-06 10:37:24
1	0	0	111	0106	20	12	夏天	元宝	23	+	QFunction	2024-06-06 10:37:24
1	0	0	111	0106	20	12	夏天	元宝	24	+	QFunction	2024-06-06 10:37:24
1	0	0	111	0106	20	12	夏天	元宝	25	+	QFunction	2024-06-06 10:37:24
1	0	0	111	0106	20	12	夏天	元宝	26	+	QFunction	2024-06-06 10:37:27
1	0	0	111	0106	20	12	夏天	元宝	27	+	QFunction	2024-06-06 10:37:36
1	0	0	111	0106	20	12	夏天	元宝	28	+	QFunction	2024-06-06 10:37:36
1	0	0	111	0106	20	12	夏天	元宝	29	+	QFunction	2024-06-06 10:37:39
1	0	0	111	0106	20	12	夏天	元宝	30	+	QFunction	2024-06-06 10:37:39
1	0	0	111	0106	20	12	夏天	元宝	31	+	QFunction	2024-06-06 10:37:39
1	0	0	111	0106	20	12	夏天	元宝	32	+	QFunction	2024-06-06 10:37:42
1	0	0	111	0106	20	12	夏天	元宝	33	+	QFunction	2024-06-06 10:37:42
1	0	0	111	0106	20	12	夏天	元宝	34	+	QFunction	2024-06-06 10:37:42
1	0	0	111	0106	20	12	夏天	元宝	35	+	QFunction	2024-06-06 10:37:42
1	0	0	111	0106	20	12	夏天	元宝	36	+	QFunction	2024-06-06 10:37:42
1	0	0	111	0106	19	11	夏天	元宝	37	+	QFunction	2024-06-06 10:38:03
1	0	0	111	0106	19	11	夏天	元宝	38	+	QFunction	2024-06-06 10:38:03
1	0	0	111	0106	19	11	夏天	元宝	39	+	QFunction	2024-06-06 10:38:06
1	0	0	111	0106	19	11	夏天	元宝	40	+	QFunction	2024-06-06 10:38:06
1	0	0	111	0106	19	11	夏天	元宝	41	+	QFunction	2024-06-06 10:38:06
1	0	0	111	0106	19	11	夏天	元宝	42	+	QFunction	2024-06-06 10:38:09
1	0	0	19	M001	195	16	战魔之眼	FZ-0_F3-0	0	1	#鹿1	2024-06-06 10:38:09
1	0	0	111	0106	19	11	夏天	元宝	43	+	QFunction	2024-06-06 10:38:12
1	0	0	111	0106	19	11	夏天	元宝	44	+	QFunction	2024-06-06 10:38:12
1	0	0	111	0106	19	11	夏天	元宝	45	+	QFunction	2024-06-06 10:38:12
1	0	0	111	0106	19	11	夏天	元宝	46	+	QFunction	2024-06-06 10:38:12
1	0	0	111	0	326	262	夏天	元宝	1	-	购买商铺物品	2024-06-06 10:39:33
1	0	0	10	0	326	262	夏天	金币	5000	1	比奇老兵	2024-06-06 10:39:42
1	0	0	19	H106	91	172	道爷	FZ-0_F3-0	0	1	#电僵王8	2024-06-06 10:39:42
