[2024/8/20 17:0:1] 物品:金戒指	怪物:2DE104D0牛魔法师8	地图:H010	X:210	Y:110 
[2024/8/20 17:0:1] 物品:道德戒指	怪物:2DE104D0牛魔法师8	地图:H010	X:210	Y:110 
[2024/8/20 17:0:1] 物品:降魔	怪物:2DE104D0牛魔法师8	地图:H010	X:210	Y:110 
[2024/8/20 17:0:1] 物品:战神盔甲(男)	怪物:2DE104D0牛魔法师8	地图:H010	X:210	Y:110 
[2024/8/20 17:0:4] 物品:强效金创药	怪物:21DDB8A0祖玛雕像83	地图:H008	X:62	Y:52 
[2024/8/20 17:0:4] 物品:辟邪手镯	怪物:21DDB8A0祖玛雕像83	地图:H008	X:62	Y:52 
[2024/8/20 17:0:4] 物品:蛇眼戒指	怪物:21DDB8A0祖玛雕像83	地图:H008	X:62	Y:52 
[2024/8/20 17:0:12] 物品:重盔甲(女)	怪物:29A264A0牛魔侍卫8	地图:H010	X:210	Y:111 
[2024/8/20 17:0:12] 物品:蓝翡翠项链	怪物:29A264A0牛魔侍卫8	地图:H010	X:210	Y:111 
[2024/8/20 17:0:13] 物品:魔法手镯	怪物:1D246230祖玛卫士8	地图:H204	X:69	Y:78 
[2024/8/20 17:0:21] 物品:白金项链	怪物:2A8401C0祖玛雕像8	地图:H204	X:78	Y:69 
[2024/8/20 17:0:26] 物品:抗拒火环	怪物:07CA0AF0僵尸3	地图:D401	X:39	Y:73 
[2024/8/20 17:0:28] 物品:魔法药(中量)	怪物:19EBD390祖玛雕像83	地图:H008	X:61	Y:19 
[2024/8/20 17:0:28] 物品:太阳水	怪物:19EBD390祖玛雕像83	地图:H008	X:61	Y:19 
[2024/8/20 17:0:29] 物品:强效太阳水	怪物:1EC8A720牛魔祭司8	地图:H010	X:205	Y:105 
[2024/8/20 17:0:29] 物品:强效魔法药	怪物:1EC8A720牛魔祭司8	地图:H010	X:205	Y:105 
[2024/8/20 17:0:38] 物品:魔法药(中量)	怪物:2F7CB430祖玛雕像8	地图:H204	X:87	Y:52 
[2024/8/20 17:0:38] 物品:黑色水晶戒指	怪物:2F7CB430祖玛雕像8	地图:H204	X:87	Y:52 
[2024/8/20 17:0:41] 物品:强效太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:太阳水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:金创药(中量)	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:金创药(中量)	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效金创药	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效金创药	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效金创药	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:魔法药(中量)	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:魔法药(中量)	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效魔法药	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效魔法药	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:强效魔法药	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:攻击神水	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:41] 物品:魔法长袍(女)	怪物:191319A0沃玛卫士8	地图:H003	X:75	Y:48 
[2024/8/20 17:0:46] 物品:黑檀手镯	怪物:1EEA4430牛魔侍卫8	地图:H010	X:201	Y:109 
[2024/8/20 17:0:53] 物品:魔法药(中量)	怪物:1CB9A8E0祖玛弓箭手83	地图:H008	X:38	Y:20 
[2024/8/20 17:1:1] 物品:魔法药(中量)	怪物:05146F80祖玛卫士83	地图:H008	X:38	Y:18 
[2024/8/20 17:1:3] 物品:强效太阳水	怪物:2A7DF5B0牛魔祭司8	地图:H010	X:197	Y:107 
[2024/8/20 17:1:10] 物品:恶魔长袍(男)	怪物:1CB64910祖玛卫士83	地图:H008	X:39	Y:18 
[2024/8/20 17:1:10] 物品:骷髅戒指	怪物:1CB64910祖玛卫士83	地图:H008	X:39	Y:18 
[2024/8/20 17:1:17] 物品:金创药(中量)	怪物:28AC1560祖玛卫士8	地图:H204	X:35	Y:80 
[2024/8/20 17:1:22] 物品:强效太阳水	怪物:1B5917F0牛魔将军8	地图:H010	X:197	Y:105 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:疗伤药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:太阳水	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:金创药(中量)	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:金创药(中量)	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:魔法药(中量)	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:魔法药(中量)	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效金创药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:强效魔法药	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:记忆项链	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:魔法长袍(女)	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:偃月	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:破魂	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:降魔	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:斩马刀	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:修罗	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:骷髅头盔	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:道士头盔	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:蓝翡翠项链	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:放大镜	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:竹笛	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:小手镯	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:魔法手镯	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:黑檀手镯	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:道士手镯	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:死神手套	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:金手镯	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:黑色水晶戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:蛇眼戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:珍珠戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:金戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:骷髅戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:魅力戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:道德戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:29] 物品:降妖除魔戒指	怪物:07CBED70虹魔教主8	地图:H008	X:36	Y:12 
[2024/8/20 17:1:37] 物品:强效太阳水	怪物:17E995E0牛魔将军0	地图:H010	X:196	Y:107 
[2024/8/20 17:1:37] 物品:强效太阳水	怪物:17E995E0牛魔将军0	地图:H010	X:196	Y:107 
[2024/8/20 17:1:37] 物品:太阳水	怪物:17E995E0牛魔将军0	地图:H010	X:196	Y:107 
[2024/8/20 17:1:37] 物品:太阳水	怪物:17E995E0牛魔将军0	地图:H010	X:196	Y:107 
[2024/8/20 17:1:37] 物品:太阳水	怪物:17E995E0牛魔将军0	地图:H010	X:196	Y:107 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
[2024/8/20 17:1:38] 物品:强效太阳水	怪物:233B4A50白野猪8	地图:H204	X:55	Y:90 
