1	0	0	111	hl002	81	101	青苹果	元宝	1	-	Map	2024-06-17 09:30:02
1	0	0	111	hl002	81	105	青苹果	元宝	1	-	Map	2024-06-17 09:30:02
1	0	0	111	hl002	85	111	青苹果	元宝	1	-	Map	2024-06-17 09:30:02
1	0	0	111	hl002	89	111	青苹果	元宝	1	-	Map	2024-06-17 09:30:02
1	0	0	111	hl002	93	109	青苹果	元宝	1	-	Map	2024-06-17 09:30:05
1	0	0	111	hl002	94	112	青苹果	元宝	1	-	Map	2024-06-17 09:30:05
1	0	0	111	hl002	95	115	青苹果	元宝	1	-	Map	2024-06-17 09:30:08
1	0	0	111	hl002	95	115	青苹果	元宝	1	-	Map	2024-06-17 09:30:08
1	0	0	111	hl002	94	115	青苹果	元宝	1	-	Map	2024-06-17 09:30:08
1	0	0	111	hl002	89	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:11
1	0	0	111	hl002	85	110	青苹果	元宝	1	-	Map	2024-06-17 09:30:11
1	0	0	111	hl002	81	106	青苹果	元宝	1	-	Map	2024-06-17 09:30:14
1	0	0	111	hl002	81	104	青苹果	元宝	1	-	Map	2024-06-17 09:30:14
1	0	0	111	hl002	81	102	青苹果	元宝	1	-	Map	2024-06-17 09:30:14
1	0	0	111	hl002	79	106	青苹果	元宝	1	-	Map	2024-06-17 09:30:14
1	0	0	111	hl002	79	108	青苹果	元宝	1	-	Map	2024-06-17 09:30:17
1	0	0	111	hl002	79	112	青苹果	元宝	1	-	Map	2024-06-17 09:30:20
1	0	0	111	hl002	83	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:20
1	0	0	111	hl002	85	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:20
1	0	0	111	hl002	91	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:20
1	0	0	111	hl002	90	113	青苹果	元宝	1	-	Map	2024-06-17 09:30:23
1	0	0	111	hl002	90	109	青苹果	元宝	1	-	Map	2024-06-17 09:30:23
1	0	0	111	hl002	89	108	青苹果	元宝	1	-	Map	2024-06-17 09:30:26
1	0	0	111	hl002	88	108	青苹果	元宝	1	-	Map	2024-06-17 09:30:26
1	0	0	111	hl002	85	105	青苹果	元宝	1	-	Map	2024-06-17 09:30:26
1	0	0	111	hl002	83	105	青苹果	元宝	1	-	Map	2024-06-17 09:30:29
1	0	0	111	hl002	81	106	青苹果	元宝	1	-	Map	2024-06-17 09:30:29
1	0	0	111	hl002	79	110	青苹果	元宝	1	-	Map	2024-06-17 09:30:32
1	0	0	111	hl002	79	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:32
1	0	0	111	hl002	81	116	青苹果	元宝	1	-	Map	2024-06-17 09:30:32
1	0	0	111	hl002	81	118	青苹果	元宝	1	-	Map	2024-06-17 09:30:32
1	0	0	111	hl002	77	118	青苹果	元宝	1	-	Map	2024-06-17 09:30:35
1	0	0	111	hl002	75	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:38
1	0	0	111	hl002	77	108	青苹果	元宝	1	-	Map	2024-06-17 09:30:38
1	0	0	111	hl002	81	106	青苹果	元宝	1	-	Map	2024-06-17 09:30:38
1	0	0	111	hl002	85	110	青苹果	元宝	1	-	Map	2024-06-17 09:30:41
1	0	0	111	hl002	85	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:41
1	0	0	111	hl002	79	118	青苹果	元宝	1	-	Map	2024-06-17 09:30:44
1	0	0	111	hl002	77	114	青苹果	元宝	1	-	Map	2024-06-17 09:30:44
1	0	0	111	hl002	77	112	青苹果	元宝	1	-	Map	2024-06-17 09:30:44
1	0	0	111	hl002	79	108	青苹果	元宝	1	-	Map	2024-06-17 09:30:47
1	0	0	111	hl002	83	106	青苹果	元宝	1	-	Map	2024-06-17 09:30:47
1	0	0	111	hl002	85	108	青苹果	元宝	1	-	Map	2024-06-17 09:30:50
1	0	0	111	hl002	85	112	青苹果	元宝	1	-	Map	2024-06-17 09:30:50
1	0	0	111	hl002	83	116	青苹果	元宝	1	-	Map	2024-06-17 09:30:50
1	0	0	111	hl002	83	116	青苹果	元宝	1	-	Map	2024-06-17 09:30:50
